2.340300000000000000e+11,5.233200000000000000e+11,1.896700000000000000e+12,1.936200000000000000e+13,1.111600000000000000e+14,2.420600000000000000e+12,4.493200000000000000e+11,9.343500000000000000e+11,1.475700000000000000e+12,3.959200000000000000e+12,1.080600000000000000e+13,1.128400000000000000e+14,8.665800000000000000e+13,2.477400000000000000e+13,6.238300000000000000e+13,1.412900000000000000e+12,-2.500000000000000000e+01,2.500000000000000000e+01,-7.000000000000000000e+01,1.000000000000000000e+02,-1.400000000000000000e+01,-4.600000000000000000e+01,-1.400000000000000000e+01,2.400000000000000000e+01,-1.500000000000000000e+02,4.100000000000000000e+01,-8.999800000000000466e+00,-2.300000000000000000e+01,1.700000000000000000e+01,1.260000000000000000e+02,2.300000000000000000e+01,3.000000000000000000e+00,3.817499999999999957e-05,3.703600000000000251e-05,3.665099999999999858e-05,3.663299999999999976e-05,3.916699999999999956e-05,3.713500000000000275e-05,3.776599999999999722e-05,3.839999999999999826e-05,3.627900000000000281e-05,3.821499999999999919e-05,3.726400000000000101e-05,3.553899999999999974e-05,3.787000000000000164e-05,3.747299999999999850e-05,3.741699999999999768e-05,3.684199999999999725e-05,1.460299999999999955e+03,2.089099999999999909e+03,2.707599999999999909e+03,4.025900000000000091e+03,3.462099999999999909e+03,2.225800000000000182e+03,1.405099999999999909e+03,1.135400000000000091e+03,2.569800000000000182e+03,2.644300000000000182e+03,3.272699999999999818e+03,7.353899999999999636e+03,4.872199999999999818e+03,4.587300000000000182e+03,4.288300000000000182e+03,1.613400000000000091e+03,1.339400000000000000e+07,1.439800000000000000e+07,1.247900000000000000e+07,1.346100000000000000e+07,4.315400000000000000e+07,1.110100000000000000e+07,9.457900000000000000e+06,1.296400000000000000e+07,9.343700000000000000e+06,3.033500000000000000e+07,2.076500000000000000e+07,1.637800000000000000e+07,4.623100000000000000e+07,5.488100000000000000e+07,3.283800000000000000e+07,8.148400000000000000e+06,7.301299999999999955e+02,1.044500000000000000e+03,1.353700000000000045e+03,2.012799999999999955e+03,1.730799999999999955e+03,1.112799999999999955e+03,7.024400000000000546e+02,5.676900000000000546e+02,1.284799999999999955e+03,1.322099999999999909e+03,1.636299999999999955e+03,3.676599999999999909e+03,2.435900000000000091e+03,2.293500000000000000e+03,2.143900000000000091e+03,8.067300000000000182e+02,0.000000000000000000e+00
1.371900000000000000e+11,2.520100000000000000e+11,1.323000000000000000e+12,6.771000000000000000e+12,1.753400000000000000e+14,1.813500000000000000e+12,1.010700000000000000e+12,2.458900000000000000e+12,1.062300000000000000e+12,2.340300000000000000e+12,8.593500000000000000e+12,1.178500000000000000e+14,5.288100000000000000e+13,1.874900000000000000e+13,4.710000000000000000e+13,5.645800000000000000e+11,1.280000000000000000e+02,1.970000000000000000e+02,6.300000000000000000e+01,-2.500000000000000000e+01,-1.100000000000000000e+01,6.500000000000000000e+01,-1.170000000000000000e+02,-1.620000000000000000e+02,1.780000000000000000e+02,2.750000000000000000e+02,-2.920000000000000000e+02,1.200000000000000000e+02,9.400000000000000000e+01,-7.700000000000000000e+01,-3.100000000000000000e+02,-1.300000000000000000e+02,3.839699999999999846e-05,3.738899999999999727e-05,3.667799999999999679e-05,3.642700000000000208e-05,3.977199999999999800e-05,3.718899999999999918e-05,3.769899999999999938e-05,3.849500000000000328e-05,3.656399999999999754e-05,3.828499999999999682e-05,3.721800000000000179e-05,3.564200000000000197e-05,3.798500000000000308e-05,3.770700000000000337e-05,3.752100000000000210e-05,3.701700000000000151e-05,1.274700000000000045e+03,1.789500000000000000e+03,2.519099999999999909e+03,3.820599999999999909e+03,3.595900000000000091e+03,2.023799999999999955e+03,1.382299999999999955e+03,1.073200000000000045e+03,2.284099999999999909e+03,2.532800000000000182e+03,3.089500000000000000e+03,7.468500000000000000e+03,4.912800000000000182e+03,4.363300000000000182e+03,4.025400000000000091e+03,1.433000000000000000e+03,1.267500000000000000e+07,1.413100000000000000e+07,1.163600000000000000e+07,1.216700000000000000e+07,5.546800000000000000e+07,1.090200000000000000e+07,9.600200000000000000e+06,1.306900000000000000e+07,9.690400000000000000e+06,3.752400000000000000e+07,1.953900000000000000e+07,1.705300000000000000e+07,6.030900000000000000e+07,7.274200000000000000e+07,3.886200000000000000e+07,8.983700000000000000e+06,6.372999999999999545e+02,8.946699999999999591e+02,1.259500000000000000e+03,1.910099999999999909e+03,1.797900000000000091e+03,1.011899999999999977e+03,6.911000000000000227e+02,5.364800000000000182e+02,1.142000000000000000e+03,1.266200000000000045e+03,1.544500000000000000e+03,3.733800000000000182e+03,2.456000000000000000e+03,2.181400000000000091e+03,2.012500000000000000e+03,7.164099999999999682e+02,0.000000000000000000e+00
1.563600000000000000e+11,7.953500000000000000e+11,2.539300000000000000e+12,6.416100000000000000e+12,4.316100000000000000e+13,2.156800000000000000e+12,6.575900000000000000e+11,5.381800000000000000e+11,1.419400000000000000e+12,2.527600000000000000e+12,7.799400000000000000e+12,1.122100000000000000e+14,2.920700000000000000e+13,1.655500000000000000e+13,3.061100000000000000e+13,1.334400000000000000e+12,1.000000000000000000e+00,-3.000000000000000000e+00,-6.000000000000000000e+00,-1.470000000000000000e+02,-7.000000000000000000e+00,-5.000000000000000000e+00,3.800000000000000000e+01,2.800000000000000000e+01,-2.400000000000000000e+01,-3.900000000000000000e+01,-1.150000000000000000e+02,9.000500000000000611e+00,5.400000000000000000e+01,5.900000000000000000e+01,9.700000000000000000e+01,5.400000000000000000e+01,3.758300000000000253e-05,3.624700000000000041e-05,3.572900000000000300e-05,3.475899999999999704e-05,3.847200000000000028e-05,3.590400000000000048e-05,3.648399999999999831e-05,3.695099999999999909e-05,3.457500000000000016e-05,3.706400000000000292e-05,3.600900000000000032e-05,3.487699999999999828e-05,3.704099999999999992e-05,3.680499999999999744e-05,3.708500000000000154e-05,3.558199999999999915e-05,1.552000000000000000e+03,2.463599999999999909e+03,3.308199999999999818e+03,4.938800000000000182e+03,3.595900000000000091e+03,2.687599999999999909e+03,1.877400000000000091e+03,1.534500000000000000e+03,3.344199999999999818e+03,2.908500000000000000e+03,3.337599999999999909e+03,7.783899999999999636e+03,5.034300000000000182e+03,4.666800000000000182e+03,4.016099999999999909e+03,2.008500000000000000e+03,1.159600000000000000e+07,1.281100000000000000e+07,1.130200000000000000e+07,1.026700000000000000e+07,3.515400000000000000e+07,9.634200000000000000e+06,8.490900000000000000e+06,1.201400000000000000e+07,7.464900000000000000e+06,2.437800000000000000e+07,1.548500000000000000e+07,1.405500000000000000e+07,3.811300000000000000e+07,4.772100000000000000e+07,2.510700000000000000e+07,6.471900000000000000e+06,7.758899999999999864e+02,1.231799999999999955e+03,1.654000000000000000e+03,2.469300000000000182e+03,1.798000000000000000e+03,1.343700000000000045e+03,9.386200000000000045e+02,7.671699999999999591e+02,1.672099999999999909e+03,1.454200000000000045e+03,1.668700000000000045e+03,3.891900000000000091e+03,2.517099999999999909e+03,2.333099999999999909e+03,2.008000000000000000e+03,1.004200000000000045e+03,0.000000000000000000e+00
1.463100000000000000e+11,1.110700000000000000e+11,2.947700000000000000e+11,7.335000000000000000e+12,1.064700000000000000e+13,1.209200000000000000e+11,5.310700000000000000e+11,2.542800000000000000e+11,3.150300000000000000e+11,3.025900000000000000e+12,4.006600000000000000e+12,1.244400000000000000e+13,2.959800000000000000e+13,2.754200000000000000e+13,1.609600000000000000e+13,3.605800000000000000e+11,4.719599999999999795e+01,2.433999999999999986e+01,-1.184900000000000020e+01,-5.098499999999999943e+01,-2.115899999999999892e+01,3.039399999999999835e+01,1.693100000000000094e+01,7.338099999999999845e+00,-3.370000000000000284e+01,2.694099999999999895e+01,1.110299999999999976e+01,2.186899999999999977e+01,2.674299999999999855e+01,-2.636400000000000077e+01,-7.417100000000000648e+01,8.633399999999999963e+00,3.938100000000000124e-05,3.800399999999999731e-05,3.780599999999999683e-05,3.524900000000000082e-05,3.799899999999999990e-05,3.701299999999999951e-05,3.641700000000000048e-05,3.842600000000000106e-05,3.809399999999999814e-05,3.810500000000000193e-05,3.793500000000000187e-05,3.491999999999999770e-05,3.728399999999999743e-05,3.781599999999999843e-05,3.704200000000000212e-05,3.574499999999999742e-05,9.663400000000000318e+02,9.649600000000000364e+02,1.258299999999999955e+03,4.060400000000000091e+03,9.677699999999999818e+02,7.805900000000000318e+02,1.401400000000000091e+03,8.372400000000000091e+02,1.220799999999999955e+03,2.199300000000000182e+03,2.307000000000000000e+03,4.142100000000000364e+03,6.259300000000000182e+03,4.641600000000000364e+03,4.532600000000000364e+03,1.494900000000000091e+03,1.235700000000000000e+07,1.017600000000000000e+07,9.226700000000000000e+06,7.842100000000000000e+06,8.738800000000000000e+06,4.305600000000000000e+06,6.062700000000000000e+06,8.567100000000000000e+06,7.128800000000000000e+06,2.593900000000000000e+07,1.802700000000000000e+07,8.896900000000000000e+06,4.267200000000000000e+07,6.857300000000000000e+07,2.673400000000000000e+07,5.364500000000000000e+06,4.831700000000000159e+02,4.824800000000000182e+02,6.291399999999999864e+02,2.030299999999999955e+03,4.838899999999999864e+02,3.903000000000000114e+02,7.007100000000000364e+02,4.186299999999999955e+02,6.103700000000000045e+02,1.099599999999999909e+03,1.153500000000000000e+03,2.071000000000000000e+03,3.129599999999999909e+03,2.320699999999999818e+03,2.266300000000000182e+03,7.474400000000000546e+02,0.000000000000000000e+00
8.704400000000000000e+10,1.032100000000000000e+11,2.627200000000000000e+11,2.875400000000000000e+12,6.467000000000000000e+12,1.052800000000000000e+11,1.517100000000000000e+11,1.425100000000000000e+11,1.521600000000000000e+11,1.567200000000000000e+12,4.069600000000000000e+12,2.505000000000000000e+13,2.013600000000000000e+13,2.438700000000000000e+13,1.972400000000000000e+13,3.203900000000000000e+11,-1.113599999999999994e+02,-9.914199999999999591e+01,-5.150600000000000023e+01,-4.126299999999999812e+01,-6.670600000000000307e+01,-1.618900000000000006e+01,1.311800000000000068e+02,1.097900000000000063e+02,-1.353300000000000125e+02,-1.022099999999999937e+02,8.481600000000000250e+01,-1.271700000000000017e+02,6.299699999999999989e+01,-9.920799999999999841e+01,3.199300000000000068e+02,1.480500000000000114e+02,3.955400000000000110e-05,3.819299999999999838e-05,3.762600000000000195e-05,3.554699999999999695e-05,3.819200000000000296e-05,3.695600000000000328e-05,3.677999999999999683e-05,3.820599999999999978e-05,3.796499999999999989e-05,3.809800000000000014e-05,3.756299999999999933e-05,3.509899999999999717e-05,3.759500000000000173e-05,3.775000000000000279e-05,3.717100000000000037e-05,3.576699999999999823e-05,8.962899999999999636e+02,1.050500000000000000e+03,1.497599999999999909e+03,2.862400000000000091e+03,1.026500000000000000e+03,8.577100000000000364e+02,1.005700000000000045e+03,7.340499999999999545e+02,1.077400000000000091e+03,2.088900000000000091e+03,2.712199999999999818e+03,5.164600000000000364e+03,4.320699999999999818e+03,4.286699999999999818e+03,4.190399999999999636e+03,1.506200000000000045e+03,1.318800000000000000e+07,1.232100000000000000e+07,1.038400000000000000e+07,7.341600000000000000e+06,9.364400000000000000e+06,4.889700000000000000e+06,5.519100000000000000e+06,8.234400000000000000e+06,6.962800000000000000e+06,2.643100000000000000e+07,1.983700000000000000e+07,1.057200000000000000e+07,4.100100000000000000e+07,7.178000000000000000e+07,2.977100000000000000e+07,6.119600000000000000e+06,4.481200000000000045e+02,5.252500000000000000e+02,7.486900000000000546e+02,1.431200000000000045e+03,5.132599999999999909e+02,4.288500000000000227e+02,5.028100000000000023e+02,3.670099999999999909e+02,5.387100000000000364e+02,1.044400000000000091e+03,1.356000000000000000e+03,2.582099999999999909e+03,2.160400000000000091e+03,2.143300000000000182e+03,2.095000000000000000e+03,7.530199999999999818e+02,0.000000000000000000e+00
1.062900000000000000e+11,1.067400000000000000e+11,2.889300000000000000e+11,5.251700000000000000e+12,1.862200000000000000e+13,1.001500000000000000e+11,1.788900000000000000e+11,1.081200000000000000e+11,2.378300000000000000e+11,1.916600000000000000e+12,7.983700000000000000e+12,2.928900000000000000e+13,3.868600000000000000e+13,4.082000000000000000e+13,2.570000000000000000e+13,3.487100000000000000e+11,-8.000000000000000000e+00,-9.000000000000000000e+01,-1.090000000000000000e+02,-1.270000000000000000e+02,3.600000000000000000e+01,6.100000000000000000e+01,-4.200000000000000000e+01,4.500000000000000000e+01,2.600000000000000000e+01,4.300000000000000000e+01,3.100000000000000000e+01,1.290000000000000000e+02,-2.530000000000000000e+02,3.550000000000000000e+02,1.300000000000000000e+01,-9.800000000000000000e+01,3.951799999999999671e-05,3.801299999999999672e-05,3.747500000000000288e-05,3.524900000000000082e-05,3.822600000000000298e-05,3.679800000000000242e-05,3.632699999999999964e-05,3.804399999999999693e-05,3.789800000000000205e-05,3.821499999999999919e-05,3.754399999999999833e-05,3.452900000000000094e-05,3.711799999999999936e-05,3.727100000000000280e-05,3.674200000000000160e-05,3.557599999999999955e-05,1.385900000000000091e+03,1.536599999999999909e+03,2.059599999999999909e+03,4.612100000000000364e+03,1.354599999999999909e+03,1.113400000000000091e+03,1.626400000000000091e+03,1.125700000000000045e+03,1.506599999999999909e+03,3.097000000000000000e+03,4.035500000000000000e+03,8.334299999999999272e+03,7.774100000000000364e+03,7.035100000000000364e+03,6.556399999999999636e+03,2.107599999999999909e+03,1.958100000000000000e+07,1.726600000000000000e+07,1.424200000000000000e+07,1.073900000000000000e+07,1.396700000000000000e+07,6.342500000000000000e+06,7.908800000000000000e+06,1.171300000000000000e+07,9.298400000000000000e+06,3.768600000000000000e+07,2.873700000000000000e+07,1.557000000000000000e+07,5.757400000000000000e+07,9.899300000000000000e+07,3.901900000000000000e+07,8.058500000000000000e+06,6.930299999999999727e+02,7.682999999999999545e+02,1.029799999999999955e+03,2.305900000000000091e+03,6.772500000000000000e+02,5.566699999999999591e+02,8.131499999999999773e+02,5.628600000000000136e+02,7.532599999999999909e+02,1.548500000000000000e+03,2.017500000000000000e+03,4.166899999999999636e+03,3.887000000000000000e+03,3.517199999999999818e+03,3.277900000000000091e+03,1.053799999999999955e+03,0.000000000000000000e+00
1.366500000000000000e+11,1.224400000000000000e+11,4.592400000000000000e+11,6.066600000000000000e+12,8.408600000000000000e+12,2.955400000000000000e+11,3.904000000000000000e+11,8.338400000000000000e+11,1.795300000000000000e+11,1.976600000000000000e+12,8.862100000000000000e+12,2.618900000000000000e+13,2.828500000000000000e+13,3.848600000000000000e+13,2.535600000000000000e+13,5.493400000000000000e+11,2.000000000000000000e+01,-5.700000000000000000e+01,-9.800000000000000000e+01,1.200000000000000000e+02,8.200000000000000000e+01,9.300000000000000000e+01,4.900000000000000000e+01,7.900000000000000000e+01,-3.700000000000000000e+01,-7.200000000000000000e+01,-1.290000000000000000e+02,1.530000000000000000e+02,-2.530000000000000000e+02,3.000100000000000122e+01,-8.300000000000000000e+01,9.900000000000000000e+01,3.946400000000000027e-05,3.805399999999999853e-05,3.750099999999999891e-05,3.513200000000000177e-05,3.811400000000000134e-05,3.687399999999999966e-05,3.649999999999999951e-05,3.825900000000000080e-05,3.785100000000000064e-05,3.794800000000000327e-05,3.740700000000000286e-05,3.485799999999999728e-05,3.729599999999999664e-05,3.751700000000000011e-05,3.681699999999999665e-05,3.528499999999999844e-05,1.456099999999999909e+03,1.585000000000000000e+03,2.169400000000000091e+03,5.333000000000000000e+03,1.384900000000000091e+03,1.166599999999999909e+03,1.608000000000000000e+03,1.033400000000000091e+03,1.609599999999999909e+03,3.149699999999999818e+03,4.215500000000000000e+03,7.966100000000000364e+03,7.380899999999999636e+03,6.754000000000000000e+03,6.975699999999999818e+03,2.295199999999999818e+03,2.017900000000000000e+07,1.748300000000000000e+07,1.466300000000000000e+07,1.134800000000000000e+07,1.339800000000000000e+07,6.751200000000000000e+06,8.321100000000000000e+06,1.188200000000000000e+07,9.765600000000000000e+06,3.825200000000000000e+07,2.950300000000000000e+07,1.586800000000000000e+07,6.097900000000000000e+07,1.110900000000000000e+08,4.207000000000000000e+07,8.220300000000000000e+06,7.279700000000000273e+02,7.924900000000000091e+02,1.084700000000000045e+03,2.666199999999999818e+03,6.924299999999999500e+02,5.832500000000000000e+02,8.039199999999999591e+02,5.166000000000000227e+02,8.047999999999999545e+02,1.574700000000000045e+03,2.107599999999999909e+03,3.982800000000000182e+03,3.690599999999999909e+03,3.376699999999999818e+03,3.487599999999999909e+03,1.147599999999999909e+03,0.000000000000000000e+00
9.845200000000000000e+10,1.145500000000000000e+11,4.817600000000000000e+11,5.503800000000000000e+12,7.183600000000000000e+13,6.916100000000000000e+11,2.574100000000000000e+11,7.390600000000000000e+11,1.331100000000000000e+11,1.178200000000000000e+12,7.193700000000000000e+12,3.779000000000000000e+13,2.193400000000000000e+13,3.817900000000000000e+13,2.370400000000000000e+13,5.498400000000000000e+11,-3.000000000000000000e+01,-7.900000000000000000e+01,2.100000000000000000e+01,-1.320000000000000000e+02,2.200000000000000000e+01,1.900000000000000000e+01,6.000000000000000000e+01,1.600000000000000000e+01,-6.200000000000000000e+01,-9.200000000000000000e+01,3.500000000000000000e+01,6.600000000000000000e+01,1.320000000000000000e+02,-6.200000000000000000e+01,2.300000000000000000e+01,6.700000000000000000e+01,3.917400000000000135e-05,3.830300000000000241e-05,3.768100000000000057e-05,3.530699999999999925e-05,3.887200000000000323e-05,3.696500000000000268e-05,3.630199999999999904e-05,3.803799999999999732e-05,3.785200000000000283e-05,3.808700000000000312e-05,3.736399999999999666e-05,3.494799999999999811e-05,3.744100000000000287e-05,3.774700000000000299e-05,3.663199999999999757e-05,3.549700000000000251e-05,1.229500000000000000e+03,1.427400000000000091e+03,2.003900000000000091e+03,4.347300000000000182e+03,1.734900000000000091e+03,1.309799999999999955e+03,1.392000000000000000e+03,9.550399999999999636e+02,1.287200000000000045e+03,2.499800000000000182e+03,3.647599999999999909e+03,7.125100000000000364e+03,5.945199999999999818e+03,5.492800000000000182e+03,5.762399999999999636e+03,1.937900000000000091e+03,1.672100000000000000e+07,1.677900000000000000e+07,1.417800000000000000e+07,1.056000000000000000e+07,2.225000000000000000e+07,7.732800000000000000e+06,7.483100000000000000e+06,1.099400000000000000e+07,8.489400000000000000e+06,3.309200000000000000e+07,2.537600000000000000e+07,1.489100000000000000e+07,5.498300000000000000e+07,9.357700000000000000e+07,3.733600000000000000e+07,7.745500000000000000e+06,6.147599999999999909e+02,7.136599999999999682e+02,1.001899999999999977e+03,2.173400000000000091e+03,8.673799999999999955e+02,6.548799999999999955e+02,6.959600000000000364e+02,4.775099999999999909e+02,6.436499999999999773e+02,1.249900000000000091e+03,1.823599999999999909e+03,3.562300000000000182e+03,2.972400000000000091e+03,2.746500000000000000e+03,2.880900000000000091e+03,9.688799999999999955e+02,0.000000000000000000e+00
6.706600000000000000e+10,1.208700000000000000e+11,9.906200000000000000e+11,1.549800000000000000e+13,9.655500000000000000e+13,1.943300000000000000e+12,5.218600000000000000e+11,3.289800000000000000e+11,3.890000000000000000e+11,3.087700000000000000e+12,6.619700000000000000e+12,5.677100000000000000e+13,1.803700000000000000e+13,1.791900000000000000e+13,4.077200000000000000e+13,6.593500000000000000e+11,-3.814700000000000085e-06,-1.907299999999999933e-06,8.773800000000000598e-05,2.860999999999999882e-05,-4.119899999999999908e-04,0.000000000000000000e+00,9.536699999999999892e-07,1.907299999999999848e-05,-5.721999999999999764e-05,8.964499999999999975e-05,-5.721999999999999595e-06,4.291499999999999823e-05,3.814700000000000085e-06,-1.058600000000000063e-04,0.000000000000000000e+00,-2.002699999999999985e-05,3.980800000000000240e-05,3.881800000000000002e-05,3.792699999999999788e-05,3.708099999999999954e-05,4.016799999999999895e-05,3.789299999999999786e-05,3.839699999999999846e-05,3.889699999999999706e-05,3.858499999999999734e-05,3.889900000000000145e-05,3.749600000000000150e-05,3.618200000000000019e-05,3.827200000000000220e-05,3.782799999999999764e-05,3.750500000000000090e-05,3.716900000000000276e-05,6.338099999999999454e+02,7.881499999999999773e+02,1.106200000000000045e+03,1.900099999999999909e+03,1.728400000000000091e+03,9.438899999999999864e+02,6.799800000000000182e+02,5.539199999999999591e+02,8.437500000000000000e+02,1.157500000000000000e+03,1.671000000000000000e+03,3.401900000000000091e+03,2.101300000000000182e+03,2.440400000000000091e+03,2.337199999999999818e+03,8.013700000000000045e+02,9.374000000000000000e+06,9.772500000000000000e+06,8.053700000000000000e+06,8.608100000000000000e+06,3.204000000000000000e+07,6.801100000000000000e+06,5.668300000000000000e+06,6.855800000000000000e+06,6.209100000000000000e+06,1.392400000000000000e+07,1.140500000000000000e+07,1.065900000000000000e+07,2.171700000000000000e+07,3.175300000000000000e+07,1.744200000000000000e+07,4.632600000000000000e+06,3.169100000000000250e+02,3.940899999999999750e+02,5.531000000000000227e+02,9.500099999999999909e+02,8.642000000000000455e+02,4.719399999999999977e+02,3.400000000000000000e+02,2.769499999999999886e+02,4.218799999999999955e+02,5.787300000000000182e+02,8.355000000000000000e+02,1.700900000000000091e+03,1.050599999999999909e+03,1.220200000000000045e+03,1.168599999999999909e+03,4.006600000000000250e+02,0.000000000000000000e+00
2.415100000000000000e+11,7.529700000000000000e+11,2.458600000000000000e+12,1.200700000000000000e+13,6.410900000000000000e+13,2.396300000000000000e+12,3.106600000000000000e+12,1.305200000000000000e+12,1.710200000000000000e+12,3.375400000000000000e+12,1.489400000000000000e+13,1.678600000000000000e+14,5.568500000000000000e+13,2.923300000000000000e+13,5.488300000000000000e+13,1.565300000000000000e+12,7.200000000000000000e+01,2.400000000000000000e+01,-4.800000000000000000e+01,-1.640000000000000000e+02,1.500000000000000000e+01,-6.900000000000000000e+01,3.300000000000000000e+01,2.000000000000000000e+01,1.900000000000000000e+01,-5.600000000000000000e+01,-1.130000000000000000e+02,2.460000000000000000e+02,1.800000000000000000e+01,-3.100000000000000000e+01,2.900000000000000000e+01,9.000000000000000000e+00,3.792900000000000226e-05,3.682999999999999805e-05,3.573800000000000240e-05,3.488299999999999788e-05,3.892299999999999986e-05,3.601900000000000192e-05,3.660399999999999716e-05,3.745699999999999730e-05,3.508200000000000055e-05,3.771200000000000078e-05,3.674299999999999702e-05,3.488500000000000227e-05,3.775699999999999781e-05,3.779399999999999763e-05,3.713500000000000275e-05,3.610800000000000056e-05,1.764200000000000045e+03,2.371099999999999909e+03,3.731699999999999818e+03,5.747899999999999636e+03,3.830800000000000182e+03,2.971099999999999909e+03,2.174599999999999909e+03,1.713099999999999909e+03,3.411000000000000000e+03,3.200599999999999909e+03,4.348199999999999818e+03,1.004200000000000000e+04,5.936100000000000364e+03,4.770199999999999818e+03,5.243800000000000182e+03,2.164800000000000182e+03,1.504900000000000000e+07,1.546800000000000000e+07,1.360900000000000000e+07,1.228800000000000000e+07,4.750800000000000000e+07,1.186100000000000000e+07,1.100500000000000000e+07,1.605000000000000000e+07,1.028100000000000000e+07,3.837700000000000000e+07,2.499600000000000000e+07,1.906700000000000000e+07,5.988900000000000000e+07,7.410300000000000000e+07,4.012800000000000000e+07,9.567700000000000000e+06,8.819800000000000182e+02,1.185500000000000000e+03,1.865799999999999955e+03,2.873800000000000182e+03,1.915299999999999955e+03,1.485400000000000091e+03,1.087299999999999955e+03,8.565000000000000000e+02,1.705299999999999955e+03,1.600200000000000045e+03,2.173900000000000091e+03,5.020399999999999636e+03,2.967800000000000182e+03,2.384900000000000091e+03,2.621699999999999818e+03,1.082299999999999955e+03,0.000000000000000000e+00
